skate_accelerometerAccelerationX(G),skate_accelerometerAccelerationY(G),skate_accelerometerAccelerationZ(G),skate_motionYaw(rad),skate_motionRoll(rad),skate_motionPitch(rad),skate_motionQuaternionX(R),skate_motionQuaternionY(R),skate_motionQuaternionZ(R),skate_motionQuaternionW(R),skate_motionGravityX(G),skate_motionGravityY(G),skate_motionGravityZ(G),boulder ->,boulder_accelerometerAccelerationX(G),boulder_accelerometerAccelerationY(G),boulder_accelerometerAccelerationZ(G),boulder_motionYaw(rad),boulder_motionRoll(rad),boulder_motionPitch(rad),boulder_motionQuaternionX(R),boulder_motionQuaternionY(R),boulder_motionQuaternionZ(R),boulder_motionQuaternionW(R),boulder_motionGravityX(G),boulder_motionGravityY(G),boulder_motionGravityZ(G),swimming ->,swim_accelerometerAccelerationX(G),swim_accelerometerAccelerationY(G),swim_accelerometerAccelerationZ(G),swim_motionYaw(rad),swim_motionRoll(rad),swim_motionPitch(rad),swim_motionQuaternionX(R),swim_motionQuaternionY(R),swim_motionQuaternionZ(R),swim_motionQuaternionW(R),swim_motionGravityX(G),swim_motionGravityY(G),swim_motionGravityZ(G)
1.4989013671875,0.49749755859375,0.22088623046875,-0.801065985551158,1.13977310726891,0.125107041670256,0.258426395070606,0.475340045465893,-0.296588279585883,0.786958142687349,0.901437938213348,-0.124780938029289,-0.414535284042358,,0.984573364257812,0.0709228515625,-0.403823852539062,-2.79032356251268,1.38602036318071,-0.229657309489366,0.609483010203321,0.197684671886152,-0.765292483403967,0.0614695912615778,0.957168698310852,0.227643847465515,-0.178902462124824,,-1.020263671875,-0.134521484375,-0.075927734375,,,,,,,,,,
1.10714721679688,0.522247314453125,0.14385986328125,-0.481174858694024,1.00601170971284,0.0401225786565332,0.1319082231172,0.463895087421763,-0.199326458606719,0.853036069534107,0.844024062156677,-0.0401118136942387,-0.534803152084351,,0.985214233398438,0.187789916992188,-0.30108642578125,-2.79442917955783,1.38345556166325,-0.226123634930542,0.609265169057545,0.195046674086638,-0.766157510675073,0.0612798979751778,0.957491040229797,0.224201530218124,-0.181505501270294,,-1.01904296875,-0.115966796875,0.005859375,,,,,,,,,,
1.22378540039062,0.424591064453125,0.163909912109375,-0.262444645269983,0.907865079220528,-0.0794803517198534,0.0219318079189293,0.439062027898596,-0.134774199862276,0.888020044529968,0.785703420639038,0.0793966948986053,-0.613487064838409,,0.997390747070312,0.34136962890625,-0.223175048828125,-2.79303265185506,1.38270420666311,-0.223798030953477,0.60907726244005,0.194586600506865,-0.766314697965499,0.0626313111567963,0.957864165306091,0.221934527158737,-0.182321891188621,,-1.04931640625,-0.234375,-0.001953125,,,,,,,,,,
1.20346069335938,0.393096923828125,0.2630615234375,-0.14610027415815,0.827308933013331,-0.160428251797597,-0.0439316237439094,0.404952138958814,-0.0987368508176287,0.907928835618847,0.726660132408142,0.159740969538689,-0.668167531490326,,1.00138854980469,0.360595703125,-0.127761840820312,-2.78956556458673,1.38263334549229,-0.222913278809621,0.608802135210224,0.195311946532499,-0.766214803629803,0.0642491629484691,0.958043694496155,0.221071749925613,-0.182426407933235,,-0.97900390625,-0.29833984375,-0.03173828125,,,,,,,,,,
1.04507446289062,0.209381103515625,0.359344482421875,-0.0722756349601169,0.752629006700133,-0.202444634378573,-0.0807076600882034,0.368771042695203,-0.0705407763386828,0.923319098596875,0.669600307941437,0.201064646244049,-0.71498841047287,,0.966217041015625,0.290695190429688,-0.20965576171875,-2.78639893762555,1.38124274916712,-0.222939062349511,0.607956668351445,0.196239618660846,-0.766535344689139,0.0655904538564629,0.957783460617065,0.221096903085709,-0.183757409453392,,-1.163818359375,-0.342529296875,0.000244140625,,,,,,,,,,
0.806961059570312,0.18109130859375,0.357467651367188,0.0324462155131318,0.700588020577412,-0.258186321933499,-0.126421929851028,0.338312071020724,-0.0290621931708424,0.932050430173725,0.623299598693848,0.25532740354538,-0.739124894142151,,0.94573974609375,0.176864624023438,-0.244781494140625,-2.78359630407095,1.37951936831293,-0.223194329019759,0.606994092901146,0.197128526236088,-0.766969663623917,0.0667530029694768,0.957409977912903,0.221345841884613,-0.185397028923035,,-1.225830078125,-0.4052734375,-0.008056640625,,,,,,,,,,
0.663162231445312,0.213943481445312,0.291671752929688,0.177831845582169,0.681913669810001,-0.346493576355719,-0.191065377432042,0.313655969951701,0.0250196037899991,0.929778509626036,0.592821896076202,0.339601874351502,-0.730227887630463,,0.96673583984375,0.16546630859375,-0.301437377929688,-2.78234065132652,1.37703823777624,-0.223025195219485,0.605935795887656,0.197363234738809,-0.767677517618678,0.0675333397556832,0.956983745098114,0.221180900931358,-0.187779128551483,,-1.15283203125,-0.11083984375,0.103759765625,,,,,,,,,,
0.77227783203125,0.222686767578125,0.304550170898438,0.346002687462434,0.696521459765578,-0.435329672699693,-0.257314948975635,0.293295185474881,0.0853920093928661,0.916774328697529,0.581716299057007,0.421709358692169,-0.695533931255341,,0.9818115234375,0.287918090820312,-0.251327514648438,-2.78172800387675,1.37397650723157,-0.223646121702347,0.604635160015469,0.197675612081871,-0.768591998017001,0.0678734774728686,0.956269383430481,0.22178640961647,-0.190681353211403,,-1.02490234375,-0.171875,0.06689453125,,,,,,,,,,
0.838577270507812,0.21826171875,0.34002685546875,0.520696527437873,0.733238461799811,-0.481177218213424,-0.304559975542375,0.279145085314511,0.150855092642387,0.898089048535299,0.593283116817474,0.462823033332825,-0.658642470836639,,0.99615478515625,0.226654052734375,-0.202438354492188,-2.7810962061076,1.3699003449388,-0.22298722801255,0.603073317980664,0.197482092587759,-0.76979196152367,0.0687282782306907,0.955627202987671,0.221143871545792,-0.194606795907021,,-1.0859375,-0.329833984375,0.066162109375,,,,,,,,,,
1.15335083007812,0.260330200195312,0.338592529296875,0.700202091323584,0.787236859887331,-0.472298814499845,-0.330859810644458,0.276157869885994,0.223683472187492,0.874204906184418,0.630852878093719,0.454934626817703,-0.628537237644196,,0.93701171875,0.132064819335938,-0.128021240234375,-2.78300570566908,1.36238734066651,-0.221544931048886,0.600514213537063,0.196110571141178,-0.772098589657473,0.0691876500191292,0.954449236392975,0.21973705291748,-0.201846644282341,,-0.965576171875,-0.343994140625,0.083251953125,,,,,,,,,,
1.39723205566406,0.399398803710938,0.232650756835938,0.881819164408419,0.850517724366822,-0.402951933110688,-0.33736026872634,0.287759060885989,0.306224402416004,0.842383199410723,0.691422700881958,0.392135560512543,-0.606765568256378,,0.957931518554688,0.228530883789062,-0.2054443359375,-2.78043681785055,1.35610823921998,-0.222092471812241,0.597778353824216,0.196865476072275,-0.7738972671499,0.0706249444915866,0.953045308589935,0.220271185040474,-0.207810044288635,,-1.002685546875,-0.421630859375,0.2099609375,,,,,,,,,,
1.60682678222656,0.551223754882812,0.06536865234375,1.03620623963881,0.908779750125006,-0.273949061394575,-0.321918048374117,0.31697896076665,0.388746694551592,0.802975146129986,0.759341597557068,0.270535349845886,-0.591786205768585,,0.894393920898438,0.28125,-0.214599609375,-2.77571859956697,1.35242644423955,-0.222723039374627,0.595820901054228,0.198377771272139,-0.774835661283748,0.0726175643762444,0.952138006687164,0.220886215567589,-0.211287423968315,,-1.16259765625,-0.651123046875,0.027587890625,,,,,,,,,,
1.53596496582031,0.487091064453125,0.121246337890625,1.13139200921431,0.956969317286366,-0.105573299406947,-0.285991004501983,0.363060074466203,0.454635214809737,0.761382485117691,0.812898337841034,0.105377294123173,-0.572793066501617,,0.95697021484375,0.2298583984375,-0.1484375,-2.77327585619506,1.35017256602987,-0.223131007098949,0.59466177811713,0.199175289892621,-0.775422839429505,0.0736603987620221,0.95157128572464,0.221284091472626,-0.213413149118423,,-1.13232421875,-0.55517578125,0.087890625,,,,,,,,,,
1.42584228515625,0.498764038085938,0.132598876953125,1.19577588839896,1.01758392856871,0.0429176997991653,-0.258648731264553,0.413075258230051,0.500123701010624,0.715783383677805,0.850057542324066,-0.0429045259952545,-0.524939358234406,,0.92218017578125,0.24908447265625,-0.126846313476562,-2.77343705777982,1.34852427083112,-0.225005171071864,0.593841117970521,0.199769795948211,-0.775944514475251,0.0731754245020806,0.950811982154846,0.223111405968666,-0.214889511466026,,-1.147705078125,-0.487548828125,-0.141357421875,,,,,,,,,,
1.55047607421875,0.471099853515625,-0.052154541015625,1.26306312417243,1.09634146828566,0.140429540507852,-0.258576936014531,0.454928360288802,0.532145926857852,0.665581612855878,0.880785226821899,-0.139968439936638,-0.452356308698654,,0.928924560546875,0.2391357421875,-0.142303466796875,-2.77344576749004,1.34835326138021,-0.227090507369387,0.593555323801233,0.200543203784063,-0.776023693962089,0.072536514075472,0.950319409370422,0.225143685936928,-0.214948996901512,,-1.0888671875,-0.495849609375,-0.51953125,,,,,,,,,,
1.4454345703125,0.633987426757812,-0.216995239257812,1.34143059958817,1.18107351314774,0.202254145969948,-0.278621405502923,0.486082627494702,0.557680360643546,0.612442952969138,0.906159102916718,-0.200878039002418,-0.372187584638596,,0.89862060546875,0.182769775390625,-0.13934326171875,-2.77292363421627,1.34952918421126,-0.228603088329501,0.593798762321495,0.201307830640862,-0.77567570663563,0.0721473480665723,0.950238227844238,0.22661717236042,-0.213756367564201,,-1.07666015625,-0.499755859375,-0.52880859375,,,,,,,,,,
1.57374572753906,0.790328979492188,-0.50177001953125,1.40356343379619,1.26739473802286,0.255385645681301,-0.300782542331403,0.51477267781968,0.573586969132754,0.561726808457519,0.923373103141785,-0.252618551254273,-0.289077907800674,,0.943252563476562,0.239547729492188,-0.222991943359375,-2.77144572559517,1.35150997404624,-0.2305949607487,0.594205527366766,0.202564128878678,-0.775060275255571,0.0718960347870228,0.950217306613922,0.228556782007217,-0.211775124073029,,-1.1201171875,-0.720703125,-0.358154296875,,,,,,,,,,
1.16923522949219,0.579635620117188,-0.49224853515625,1.42109257533854,1.35128575509653,0.308679548259268,-0.312140244664332,0.546661177907676,0.575778164715326,0.521737079247955,0.929873883724213,-0.303800851106644,-0.207460045814514,,0.966995239257812,0.262893676757812,-0.264175415039062,-2.77174027509402,1.35222154755644,-0.232214702755752,0.594338196567616,0.20310816451172,-0.774880215996037,0.0712015927524056,0.950005054473877,0.230133339762688,-0.211018368601799,,-1.018798828125,-0.757080078125,-0.3203125,,,,,,,,,,
0.956329345703125,0.653839111328125,-0.694778442382812,1.42228945641891,1.42945233107458,0.330203862951852,-0.32792654680797,0.570817424451585,0.567873314839673,0.494116875399342,0.936542510986328,-0.324235886335373,-0.133263289928436,,0.998214721679688,0.224395751953125,-0.2818603515625,-2.77394257194757,1.35196215305931,-0.232533474316817,0.59442702361303,0.20256377342984,-0.775039255208126,0.0702745676070716,0.949878692626953,0.230443552136421,-0.211248859763145,,-0.746826171875,-0.819091796875,-0.29248046875,,,,,,,,,,
0.980987548828125,0.777862548828125,-0.830032348632812,1.39447605272508,1.50639703033563,0.316504815305184,-0.345560677372451,0.59161533645275,0.545197321757825,0.483051635941917,0.94835901260376,-0.311246901750565,-0.0611582249403,,0.9786376953125,0.219924926757812,-0.22979736328125,-2.77839222059237,1.35028736209893,-0.231554374188291,0.594330275355615,0.200816347779065,-0.775680084507446,0.0690254200411064,0.949743211269379,0.229490682482719,-0.212888643145561,,-0.588134765625,-0.504638671875,-0.150634765625,,,,,,,,,,
0.971420288085938,0.6246337890625,-0.604598999023438,1.32376239222879,1.57628408886387,0.267525320981915,-0.357702153599547,0.612123706076722,0.504116910394441,0.493173189832908,0.964413404464722,-0.264345586299896,0.00529252458363771,,0.937179565429688,0.234146118164062,-0.133880615234375,-2.78359846006665,1.34788999152081,-0.230132444606011,0.594069084582404,0.198654198123818,-0.776554236219604,0.0676899723294912,0.949547529220581,0.2281064838171,-0.215236857533455,,-0.46337890625,-0.494140625,0.25048828125,,,,,,,,,,
1.0841064453125,0.249496459960938,-0.4283447265625,1.21760699259936,1.63940598940489,0.179607773034946,-0.366124905984329,0.6322017680169,0.442480032510407,0.52008159219293,0.981598913669586,-0.178643673658371,0.0674530416727066,,0.974075317382812,0.277297973632812,-0.234390258789062,-2.78765443694921,1.34510746971719,-0.228674206764807,0.5935405175652,0.196808244501639,-0.777500924960511,0.0668452605164328,0.949267983436584,0.22668644785881,-0.217952340841293,,-0.7421875,-0.163818359375,-0.079833984375,,,,,,,,,,
1.1480712890625,-0.173507690429688,-0.390655517578125,1.09110009488754,1.66996970930902,0.0857921254829756,-0.359686546119593,0.648034685946673,0.375125894358733,0.556737894239073,0.991426408290863,-0.0856869220733643,0.0986467301845551,,0.959182739257812,0.271621704101562,-0.22796630859375,-2.79373509235533,1.34207018016033,-0.226968897571653,0.593128560104701,0.194261621090933,-0.778585583528028,0.0653091102331192,0.948976814746857,0.225025191903114,-0.220921874046326,,-1.0185546875,0.670654296875,-1.061767578125,,,,,,,,,,
1.232421875,-0.39178466796875,0.08612060546875,1.01074560703258,1.62663844190421,0.0305616461522219,-0.342530310390205,0.640754636944531,0.342319193838706,0.595755062080773,0.997975051403046,-0.0305568892508745,0.0557870380580425,,0.944549560546875,0.201095581054688,-0.189422607421875,-2.80164455202499,1.33820129234033,-0.22377089120756,0.592705174702061,0.190584264920153,-0.77995749035147,0.0635958544412992,0.948810398578644,0.221908062696457,-0.224756434559822,,-0.742919921875,0.046630859375,-0.682861328125,,,,,,,,,,
1.35963439941406,-0.307037353515625,0.531936645507812,1.07258416448032,1.52270777764539,0.00367797088342079,-0.351362036959876,0.593725418194629,0.370969583231909,0.621624042073785,0.998837232589722,-0.00367796258069575,-0.0480696931481361,,0.865188598632812,0.178176879882812,-0.110687255859375,-2.81058356531789,1.33504782788992,-0.219839053249429,0.592705769249298,0.186346953103947,-0.781138087381937,0.0616265743751507,0.948937952518463,0.218072548508644,-0.227949365973473,,-0.4248046875,0.223388671875,-1.00732421875,,,,,,,,,,
1.4010009765625,-0.164169311523438,0.555374145507812,1.19773451782987,1.41576931036595,-0.0818879980145794,-0.391917325031387,0.519091633284812,0.405927709888948,0.64200257779814,0.984696567058563,0.0817965120077133,-0.153889372944832,,0.949676513671875,0.24310302734375,-0.149139404296875,-2.81684650257826,1.33378925908736,-0.217560752701594,0.593014325425845,0.183587124748011,-0.781683614739919,0.0600032499506571,0.949130833148956,0.21584852039814,-0.229259550571442,,-0.61865234375,0.500732421875,-1.2470703125,,,,,,,,,,
1.37516784667969,0.00921630859375,0.334884643554688,1.26284690152365,1.35353580783317,-0.210638313216114,-0.433792377973588,0.454344186267478,0.404501253109442,0.66466097844391,0.954908847808838,0.209084153175354,-0.210791066288948,,1.02749633789062,0.321487426757812,-0.310531616210938,-2.81843576501664,1.33510926207802,-0.21824805554122,0.593609853809521,0.183416051023349,-0.781344389305045,0.059047734283318,0.949288070201874,0.216519564390182,-0.227971792221069,,-0.671142578125,-0.0029296875,-0.9736328125,,,,,,,,,,
1.06965637207031,0.099517822265625,0.143966674804688,1.29658792356107,1.32870471195971,-0.336861102364127,-0.472225968776877,0.404811858521021,0.386289547313185,0.681109749805272,0.916274547576904,0.330526232719421,-0.226259991526604,,0.968429565429688,0.234619140625,-0.318435668945312,-2.82152838481493,1.33525795722102,-0.218727384118761,0.593905072609679,0.182684345264504,-0.781393869362402,0.0576770210335756,0.949220955371857,0.216987505555153,-0.227806389331818,,-0.847900390625,-0.1044921875,-0.671142578125,,,,,,,,,,
0.843521118164062,0.176040649414062,0.1387939453125,1.29156885987034,1.30917103400466,-0.427922019164384,-0.492577878879424,0.373768451793876,0.363299431762253,0.696905862086663,0.878869354724884,0.414981096982956,-0.235328361392021,,0.918075561523438,0.107315063476562,-0.267791748046875,-2.82447145317219,1.33538912856258,-0.218864660743835,0.594211456615609,0.181866082138525,-0.781439854561643,0.0564725745512157,0.949221909046173,0.217121511697769,-0.227674946188927,,-0.560791015625,-0.020263671875,-0.639892578125,,,,,,,,,,
0.702484130859375,0.044403076171875,0.230178833007812,1.25553862133677,1.28292743002289,-0.466894418027504,-0.491923254559146,0.36228459805204,0.345794211546793,0.71217115154667,0.856225728988647,0.450115263462067,-0.253522753715515,,0.86187744140625,0.122207641601562,-0.179962158203125,-2.82640362023067,1.33630057804936,-0.218813064175714,0.594747841293728,0.181297708546597,-0.78122280157214,0.0556510347713968,0.949439942836761,0.217071145772934,-0.226812288165092,,-0.505615234375,-0.037109375,-0.548828125,,,,,,,,,,
0.547119140625,0.149383544921875,0.07757568359375,1.23244341483344,1.26341489535327,-0.462778393186534,-0.483233538902353,0.362099342879395,0.343475717784692,0.719300900952082,0.852874755859375,0.446435987949371,-0.270738840103149,,0.916885375976562,0.204071044921875,-0.1541748046875,-2.82743744938488,1.33839137052031,-0.219036735633683,0.59563674945565,0.181132834064567,-0.780630480156718,0.0549883362409501,0.94986480474472,0.217289477586746,-0.224815517663956,,-0.365234375,-0.388671875,-0.571044921875,,,,,,,,,,
0.685653686523438,0.275909423828125,-0.0791778564453125,1.24194933802147,1.26692257078736,-0.422094586576609,-0.474084699717723,0.372511928773914,0.357687002729671,0.713118828753325,0.870438396930695,0.409672111272812,-0.272957116365433,,1.01937866210938,0.334564208984375,-0.2525634765625,-2.82859197967205,1.33986515252885,-0.220220049410894,0.596204702109182,0.181278171223108,-0.780229528029504,0.0540358037000939,0.949944078922272,0.218444362282753,-0.22335635125637,,-0.248291015625,-0.311767578125,-0.70458984375,,,,,,,,,,
0.83135986328125,0.288375854492188,-0.0960540771484375,1.24556310210249,1.27976621713862,-0.334466657000183,-0.451884927470709,0.400350734478516,0.380642081959576,0.70045056185586,0.904864609241486,0.328265428543091,-0.271038591861725,,0.9786376953125,0.316268920898438,-0.280685424804688,-2.831551937397,1.33997303448362,-0.221642856582137,0.59638073445101,0.180938513140862,-0.780283553272096,0.0524280052094506,0.949664652347565,0.219832584261894,-0.223182544112206,,-0.348388671875,0.16064453125,-1.017578125,,,,,,,,,,
0.93597412109375,0.471481323242188,-0.3651123046875,1.21985530542748,1.29675452902849,-0.212287978145201,-0.413187074683867,0.443848756490526,0.401552426542115,0.68631642995072,0.941073954105377,0.210697069764137,-0.264549434185028,,0.880905151367188,0.15325927734375,-0.147964477539062,-2.83356379025833,1.34101531217681,-0.222222999044522,0.59691464955063,0.180585535805595,-0.780027522198525,0.0513682106382109,0.949772417545319,0.220398500561714,-0.222163528203964,,-0.310302734375,-0.145263671875,-0.87890625,,,,,,,,,,
0.8876953125,0.15289306640625,-0.253616333007812,1.17065982647415,1.31353527036002,-0.10745058133001,-0.372280753728415,0.484689972848539,0.409583078903683,0.677292009230567,0.961513102054596,0.107243940234184,-0.252965331077576,,0.926589965820312,0.189453125,-0.164840698242188,-2.83302059166373,1.34365246150772,-0.224560737822584,0.597673716447091,0.181701407073609,-0.779236247372994,0.0506116406635009,0.94985044002533,0.222678154706955,-0.21954146027565,,-0.276123046875,-0.244384765625,-0.953857421875,,,,,,,,,,
1.7354736328125,0.0257568359375,0.236129760742188,1.16409654344939,1.32792910194334,-0.057320351253752,-0.357484699704263,0.502154196000272,0.418018314978278,0.667312852419071,0.969058215618134,0.0572889670729637,-0.24009171128273,,0.941909790039062,0.2403564453125,-0.233291625976562,-2.8309826656082,1.34728575905043,-0.227855937184401,0.598590263293084,0.183649520203897,-0.77811192047622,0.0500428808978837,0.949921131134033,0.225889399647713,-0.215925097465515,,-0.19677734375,-0.05224609375,-1.22998046875,,,,,,,,,,
1.63420104980469,0.2427978515625,-0.244644165039062,1.26008297846472,1.33626928865405,-0.0578439264259976,-0.38319835100354,0.486992659164324,0.447823334019961,0.64455526258408,0.97099769115448,0.0578116737306118,-0.231994345784187,,0.910736083984375,0.104782104492188,-0.221023559570312,-2.83114459801056,1.35033468980244,-0.229459043659713,0.599638078145341,0.184282332906358,-0.777208938286365,0.0491971537184915,0.950220465660095,0.227450773119927,-0.212948396801948,,-0.139404296875,-0.196533203125,-1.19677734375,,,,,,,,,,
1.24478149414062,0.329147338867188,-0.56951904296875,1.3362095318057,1.37060467605909,-0.0715065397821553,-0.413559961846285,0.479367981968093,0.46156753908629,0.621393588097065,0.977524101734161,0.0714456140995026,-0.198348999023438,,0.926559448242188,0.175216674804688,-0.1766357421875,-2.83054245766834,1.35430423768513,-0.231016035500394,0.600975227008279,0.18514736491147,-0.77600874593982,0.0485754328798417,0.950711309909821,0.228966683149338,-0.2090984582901,,-0.064697265625,-0.076904296875,-1.156494140625,,,,,,,,,,
0.850387573242188,0.2073974609375,-0.187088012695312,1.29098073998568,1.40872089754132,-0.0768175783783323,-0.412644486058322,0.499278559459996,0.438226606505409,0.623219704060968,0.983984053134918,0.0767420530319214,-0.160890892148018,,0.939468383789062,0.291473388671875,-0.0823516845703125,-2.83014920576715,1.35948629996931,-0.233158433905883,0.602742081559439,0.186196553781459,-0.774447876332199,0.0475720965960699,0.951300144195557,0.23105163872242,-0.204065650701523,,0.017333984375,0.00537109375,-1.01416015625,,,,,,,,,,
0.691360473632812,-0.235946655273438,-0.05108642578125,1.19923291093269,1.43482310096231,-0.0794500698832505,-0.395420646920369,0.525432212624523,0.403334690580203,0.636305403312639,0.98764443397522,0.0793665125966072,-0.135127007961273,,0.999969482421875,0.3326416015625,-0.135208129882812,-2.82897677042496,1.36523438039259,-0.236789505480012,0.604505634319137,0.18804818488337,-0.772698741575567,0.0463405607345163,0.951629996299744,0.234582930803299,-0.198421642184258,,0.031494140625,-0.021484375,-1.1083984375,,,,,,,,,,
0.520477294921875,-0.010833740234375,-0.0978851318359375,1.24244170163692,1.44839125612676,-0.0954326422126552,-0.414226637802241,0.517343465767827,0.409764539296284,0.626789561021052,0.988001763820648,0.0952878519892693,-0.121544063091278,,0.976272583007812,0.272186279296875,-0.225601196289062,-2.82753589455656,1.37135686474768,-0.240696958316352,0.606352178889396,0.190086211973623,-0.770825597585609,0.0450786581282469,0.951921224594116,0.238379552960396,-0.192408531904221,,-0.0400390625,0.363525390625,-1.163818359375,,,,,,,,,,
0.583480834960938,0.208999633789062,-0.143661499023438,1.35242423717231,1.46011244760665,-0.109054278906446,-0.448435440384132,0.493968349632676,0.437297150358666,0.603052414297763,0.987976670265198,0.108838245272636,-0.109801851212978,,0.889511108398438,0.224945068359375,-0.240478515625,-2.82676845952328,1.37698092238702,-0.245563696001273,0.607966773253547,0.192258443717279,-0.76911580329206,0.0432876172846205,0.951838552951813,0.24310314655304,-0.186826184391975,,-0.212646484375,0.57861328125,-1.089111328125,,,,,,,,,,
0.572509765625,0.267288208007812,-0.140792846679688,1.43817335607894,1.46969973471407,-0.111371069513345,-0.4720258575504,0.476489226845953,0.459873830827026,0.581949932973352,0.988730430603027,0.111140981316566,-0.100299209356308,,1.00245666503906,0.243545532226562,-0.192657470703125,-2.82709809824548,1.38289845149724,-0.250902209276703,0.609743799827466,0.194267304446874,-0.767333779805314,0.0408841466052968,0.95163893699646,0.248278021812439,-0.180945426225662,,-0.184326171875,0.322998046875,-0.9501953125,,,,,,,,,,
0.528549194335938,0.31787109375,-0.209274291992188,1.5114593278049,1.48388781245214,-0.109498243771191,-0.492086488930721,0.463369426197033,0.477888449702638,0.561036900266806,0.99025958776474,0.109279565513134,-0.0862793251872063,,0.915802001953125,0.281158447265625,-0.175018310546875,-2.82922819610117,1.38712040725475,-0.255620068811482,0.611100889265997,0.19544983726986,-0.766093926181746,0.0381446740603051,0.951232075691223,0.252845376729965,-0.17671012878418,,-0.134033203125,0.49658203125,-0.9921875,,,,,,,,,,
0.613784790039062,0.370574951171875,-0.273406982421875,1.5746522877536,1.5052770206997,-0.111774685980924,-0.512303022800834,0.452784361860779,0.489348094194493,0.541359694768931,0.991627395153046,0.111542083323002,-0.0650638714432716,,0.98681640625,0.34576416015625,-0.185958862304688,-2.83356351563578,1.39064545084968,-0.26135410634953,0.612303757734398,0.196309634557471,-0.765094811929336,0.03429838109512,0.950407087802887,0.2583889067173,-0.173093274235725,,-0.139404296875,0.697021484375,-0.94384765625,,,,,,,,,,
1.00567626953125,0.361923217773438,-0.337326049804688,1.61740004215968,1.52526556891962,-0.123200508031822,-0.52952142563236,0.443871646928644,0.492670202216769,0.529018961025961,0.991391897201538,0.122889079153538,-0.0451700426638126,,1.00547790527344,0.29681396484375,-0.207870483398438,-2.8362034405516,1.39456325303123,-0.267148131749444,0.613482929047943,0.197704655644943,-0.763929329988613,0.0310383226087762,0.949588060379028,0.263981819152832,-0.169103130698204,,-0.153564453125,0.781982421875,-0.846435546875,,,,,,,,,,
1.70657348632812,0.233367919921875,-0.225234985351562,1.65460052479379,1.53384479116394,-0.144610920982728,-0.544675631784493,0.430174031858988,0.494716752328647,0.523004876210624,0.988886535167694,0.144107416272163,-0.0365575179457664,,0.965744018554688,0.192840576171875,-0.236968994140625,-2.83787639993904,1.39808478244652,-0.272099721448373,0.614496538548732,0.199068562822575,-0.762860404782812,0.0284530090874357,0.948878347873688,0.268754512071609,-0.165531426668167,,-0.10546875,0.532958984375,-0.804443359375,,,,,,,,,,
1.80587768554688,0.104156494140625,0.0283203125,1.74506282434581,1.53224299221527,-0.178135445386495,-0.570176846446576,0.394881541382538,0.51011706993523,0.508672411311327,0.983444571495056,0.177194833755493,-0.0379338636994362,,0.9571533203125,0.215621948242188,-0.14813232421875,-2.84052819284581,1.40108160121918,-0.276093320675925,0.615501738831308,0.199763277019139,-0.761960450926117,0.0258524204294895,0.948304712772369,0.272599011659622,-0.162504479289055,,-0.001220703125,0.469970703125,-0.7255859375,,,,,,,,,,
1.54530334472656,0.08154296875,0.0484466552734375,1.91559678618641,1.53215042410097,-0.247836123592736,-0.61397522647711,0.322965221295327,0.53560716513524,0.481511079499654,0.968721747398376,0.245306774973869,-0.0374557748436928,,0.895004272460938,0.236724853515625,-0.048492431640625,-2.8433207451707,1.40401455220734,-0.278393169399551,0.616666166733052,0.199784517333451,-0.76108131365062,0.0237514948921548,0.948156535625458,0.274811029434204,-0.159617975354195,,-0.1279296875,0.353759765625,-0.85888671875,,,,,,,,,,
1.51945495605469,0.384506225585938,-0.340408325195312,2.10154179178943,1.56596803472293,-0.340190524431211,-0.662935379227008,0.241331510153347,0.54690097614649,0.450749499548378,0.94268012046814,0.33366671204567,-0.00455157039687037,,0.964019775390625,0.332626342773438,-0.10418701171875,-2.84555306858281,1.40761708697572,-0.280917750994067,0.618005580787858,0.200062773957338,-0.759981612458477,0.0217235234463673,0.94803786277771,0.27723753452301,-0.156087979674339,,-0.087158203125,0.21484375,-0.849365234375,,,,,,,,,,
1.10176086425781,0.226272583007812,-0.371856689453125,2.19053238466466,1.58695510596872,-0.418355687058306,-0.686575373870835,0.189727551059472,0.54219825408507,0.445689152053874,0.913638949394226,0.40625849366188,0.0147645752876997,,0.94744873046875,0.37188720703125,-0.169036865234375,-2.84741031333148,1.41205690548439,-0.282973001273554,0.619670573289137,0.20028707338727,-0.758615278105785,0.0199057585918311,0.948156833648682,0.279211640357971,-0.151786938309669,,-0.206787109375,-0.014404296875,-0.861572265625,,,,,,,,,,
0.880264282226562,0.0868682861328125,-0.288772583007812,2.20567929939146,1.57934016025376,-0.470519525331967,-0.690346654051164,0.165012578023656,0.536412931678885,0.456567127786091,0.89130038022995,0.453349411487579,0.00761530734598637,,0.986648559570312,0.208175659179688,-0.204757690429688,-2.85036308868187,1.41615992322372,-0.283575942347032,0.621460375670226,0.199630394994638,-0.757366576525461,0.0181799398548874,0.948605179786682,0.279790550470352,-0.147869408130646,,-0.05615234375,-0.13232421875,-0.794921875,,,,,,,,,,
0.780746459960938,-0.030364990234375,-0.2076416015625,2.21229054250606,1.56373553944198,-0.506625843610866,-0.689489989296294,0.14668555044686,0.534992668177295,0.465692827370207,0.874364972114563,0.485229700803757,-0.00617380812764168,,0.8988037109375,0.246871948242188,-0.1353759765625,-2.85447332904219,1.41921663947646,-0.282979225972423,0.623085410122709,0.198160120867477,-0.756455009119715,0.0165152421532639,0.94921749830246,0.279217630624771,-0.144994273781776,,-0.0361328125,-0.230224609375,-0.8544921875,,,,,,,,,,
